alert_id,type,severity,week,description,score,entity,observed,expected,ratio,p_value,companies_affected,company_list,avg_growth_ratio,common_issues,cluster_id,cluster_label,baseline_share,current_share,z_score
clust_2024-08-19/2024-08-25_16,cluster_shrinking,medium,2024-08-19/2024-08-25,"Cluster 'transactions, transactions report, authorize, repo' shrinking: 7.7% → 4.8%",3.6915018956403443,,,,,,,,,,16.0,"transactions, transactions report, authorize, report, did",7.65,4.76,-3.69
vol_2025-01-20/2025-01-26_6748,volume_spike,low,2025-01-20/2025-01-26,TRANSWORLD SYSTEMS INC: 46 complaints vs 30.0 expected (1.5x),3.683944408331649,TRANSWORLD SYSTEMS INC,46.0,30.0,1.53,0.003958,,,,,,,,,
clust_2024-09-09/2024-09-15_10,cluster_shrinking,medium,2024-09-09/2024-09-15,"Cluster 'recognize significance, ve identified, inaccurate ' shrinking: 8.5% → 5.5%",3.6757330893137454,,,,,,,,,,10.0,"recognize significance, ve identified, inaccurate troubling, erroneous entries, identified accounts",8.54,5.53,-3.68
clust_2024-03-04/2024-03-10_29,cluster_shrinking,medium,2024-03-04/2024-03-10,"Cluster '1006, cfr 1006, 34, 12 cfr, cfr' shrinking: 4.9% → 2.7%",3.6462690545485423,,,,,,,,,,29.0,"1006, cfr 1006, 34, 12 cfr, cfr",4.92,2.66,-3.65
vol_2023-12-04/2023-12-10_6765,volume_spike,low,2023-12-04/2023-12-10,Experian Information Solutions Inc.: 81 complaints vs 58.0 expected (1.4x),3.6387784851010196,Experian Information Solutions Inc.,81.0,58.0,1.4,0.00248,,,,,,,,,
clust_2024-03-04/2024-03-10_4,cluster_shrinking,medium,2024-03-04/2024-03-10,"Cluster 'identity, theft, identity theft, xxxx, account' shrinking: 3.6% → 1.7%",3.624124965836189,,,,,,,,,,4.0,"identity, theft, identity theft, xxxx, account",3.62,1.71,-3.62
vol_2024-02-12/2024-02-18_976,volume_spike,low,2024-02-12/2024-02-18,Resurgent Capital Services L.P.: 58 complaints vs 39.5 expected (1.5x),3.6209625219497994,Resurgent Capital Services L.P.,58.0,39.5,1.47,0.00342,,,,,,,,,
clust_2024-04-08/2024-04-14_29,cluster_shrinking,medium,2024-04-08/2024-04-14,"Cluster '1006, cfr 1006, 34, 12 cfr, cfr' shrinking: 1.9% → 0.7%",3.618214032634693,,,,,,,,,,29.0,"1006, cfr 1006, 34, 12 cfr, cfr",1.94,0.69,-3.62
clust_2024-03-11/2024-03-17_22,cluster_shrinking,medium,2024-03-11/2024-03-17,"Cluster 'debt, collector, debt collector, consumer, alleged' shrinking: 5.0% → 3.0%",3.6050247124421406,,,,,,,,,,22.0,"debt, collector, debt collector, consumer, alleged",5.02,3.0,-3.61
clust_2024-12-30/2025-01-05_4,cluster_growing,medium,2024-12-30/2025-01-05,"Cluster 'identity, theft, identity theft, xxxx, account' growing: 2.7% → 4.5%",3.6018740810187255,,,,,,,,,,4.0,"identity, theft, identity theft, xxxx, account",2.66,4.51,3.6
clust_2024-08-05/2024-08-11_9,cluster_growing,medium,2024-08-05/2024-08-11,"Cluster 'invaluable ensuring, feedback insights, expertise ' growing: 2.2% → 4.0%",3.600082633971557,,,,,,,,,,9.0,"invaluable ensuring, feedback insights, expertise invaluable, completeness feedback, review examine",2.24,4.04,3.6
clust_2024-04-15/2024-04-21_28,cluster_growing,medium,2024-04-15/2024-04-21,"Cluster 'need reporting, reporting correction, correction c' growing: 10.4% → 13.4%",3.5686536929625863,,,,,,,,,,28.0,"need reporting, reporting correction, correction company, accounts need, identified inaccurate",10.45,13.45,3.57
clust_2024-01-29/2024-02-04_18,cluster_growing,medium,2024-01-29/2024-02-04,"Cluster 'debt, company, xxxx, credit, account' growing: 20.2% → 25.8%",3.5677024535768753,,,,,,,,,,18.0,"debt, company, xxxx, credit, account",20.21,25.76,3.57
vol_2025-01-06/2025-01-12_9065,volume_spike,low,2025-01-06/2025-01-12,"Kriya Capital, LLC: 28 complaints vs 16.8 expected (1.7x)",3.5657377956259966,"Kriya Capital, LLC",28.0,16.8,1.67,0.007361,,,,,,,,,
clust_2024-03-11/2024-03-17_23,cluster_shrinking,medium,2024-03-11/2024-03-17,"Cluster 'xx, xx xx, xx year, year, xxxx' shrinking: 5.4% → 3.3%",3.5541105093871788,,,,,,,,,,23.0,"xx, xx xx, xx year, year, xxxx",5.38,3.32,-3.55
clust_2024-11-18/2024-11-24_9,cluster_shrinking,medium,2024-11-18/2024-11-24,"Cluster 'invaluable ensuring, feedback insights, expertise ' shrinking: 4.3% → 2.3%",3.510819665904549,,,,,,,,,,9.0,"invaluable ensuring, feedback insights, expertise invaluable, completeness feedback, review examine",4.34,2.26,-3.51
clust_2024-03-11/2024-03-17_4,cluster_shrinking,medium,2024-03-11/2024-03-17,"Cluster 'identity, theft, identity theft, xxxx, account' shrinking: 2.9% → 1.4%",3.503735445114403,,,,,,,,,,4.0,"identity, theft, identity theft, xxxx, account",2.9,1.42,-3.5
vol_2024-11-04/2024-11-10_4686,volume_spike,low,2024-11-04/2024-11-10,"CCS Financial Services, Inc.: 39 complaints vs 25.0 expected (1.6x)",3.501272775835498,"CCS Financial Services, Inc.",39.0,25.0,1.56,0.005696,,,,,,,,,
clust_2024-12-02/2024-12-08_13,cluster_shrinking,medium,2024-12-02/2024-12-08,"Cluster 'creditor, debt, original creditor, original, dispu' shrinking: 3.1% → 1.4%",3.4989541577368883,,,,,,,,,,13.0,"creditor, debt, original creditor, original, dispute",3.11,1.45,-3.5
clust_2024-03-04/2024-03-10_22,cluster_shrinking,medium,2024-03-04/2024-03-10,"Cluster 'debt, collector, debt collector, consumer, alleged' shrinking: 5.6% → 3.3%",3.495878539596915,,,,,,,,,,22.0,"debt, collector, debt collector, consumer, alleged",5.59,3.28,-3.5
clust_2024-06-24/2024-06-30_19,cluster_growing,medium,2024-06-24/2024-06-30,"Cluster 'discrepancies accounts, 605b review, discrepancies' growing: 4.7% → 7.0%",3.4756266422837703,,,,,,,,,,19.0,"discrepancies accounts, 605b review, discrepancies, importance removing, quite concerning",4.71,7.04,3.48
vol_2024-10-14/2024-10-20_5663,volume_spike,low,2024-10-14/2024-10-20,ENCORE CAPITAL GROUP INC.: 73 complaints vs 52.0 expected (1.4x),3.459411089666034,ENCORE CAPITAL GROUP INC.,73.0,52.0,1.4,0.003434,,,,,,,,,
clust_2024-03-04/2024-03-10_6,cluster_shrinking,medium,2024-03-04/2024-03-10,"Cluster 'xxxx, xxxx xxxx, debt, account, credit' shrinking: 19.0% → 14.9%",3.45100351857085,,,,,,,,,,6.0,"xxxx, xxxx xxxx, debt, account, credit",18.97,14.95,-3.45
clust_2024-06-03/2024-06-09_26,cluster_shrinking,medium,2024-06-03/2024-06-09,"Cluster 'transactions, wish, formally, transactions consume' shrinking: 4.5% → 2.5%",3.447802046938648,,,,,,,,,,26.0,"transactions, wish, formally, transactions consumer, inclusion specific",4.53,2.52,-3.45
clust_2024-09-30/2024-10-06_29,cluster_shrinking,medium,2024-09-30/2024-10-06,"Cluster '1006, cfr 1006, 34, 12 cfr, cfr' shrinking: 1.3% → 0.2%",3.446445620925396,,,,,,,,,,29.0,"1006, cfr 1006, 34, 12 cfr, cfr",1.26,0.21,-3.45
vol_2024-07-08/2024-07-14_976,volume_spike,low,2024-07-08/2024-07-14,Resurgent Capital Services L.P.: 76 complaints vs 54.5 expected (1.4x),3.444324152554569,Resurgent Capital Services L.P.,76.0,54.5,1.39,0.003389,,,,,,,,,
clust_2024-09-02/2024-09-08_16,cluster_shrinking,medium,2024-09-02/2024-09-08,"Cluster 'transactions, transactions report, authorize, repo' shrinking: 7.6% → 4.9%",3.438724962462281,,,,,,,,,,16.0,"transactions, transactions report, authorize, report, did",7.64,4.87,-3.44
vol_2024-08-12/2024-08-18_6765,volume_spike,low,2024-08-12/2024-08-18,Experian Information Solutions Inc.: 184 complaints vs 147.0 expected (1.3x),3.434266607469071,Experian Information Solutions Inc.,184.0,147.0,1.25,0.001804,,,,,,,,,
clust_2024-05-20/2024-05-26_5,cluster_growing,medium,2024-05-20/2024-05-26,"Cluster 'debt, xxxx, collection, validation, request' growing: 2.3% → 3.9%",3.425494852714962,,,,,,,,,,5.0,"debt, xxxx, collection, validation, request",2.31,3.9,3.43
clust_2024-02-05/2024-02-11_8,cluster_growing,medium,2024-02-05/2024-02-11,"Cluster 'xxxx, xxxx xxxx, xx, debt, account' growing: 14.3% → 18.9%",3.4042801540902334,,,,,,,,,,8.0,"xxxx, xxxx xxxx, xx, debt, account",14.34,18.88,3.4
clust_2025-01-20/2025-01-26_16,cluster_shrinking,medium,2025-01-20/2025-01-26,"Cluster 'transactions, transactions report, authorize, repo' shrinking: 3.5% → 2.0%",3.3921459394096996,,,,,,,,,,16.0,"transactions, transactions report, authorize, report, did",3.45,2.04,-3.39
clust_2024-09-23/2024-09-29_22,cluster_growing,medium,2024-09-23/2024-09-29,"Cluster 'debt, collector, debt collector, consumer, alleged' growing: 4.7% → 7.0%",3.3887839456770217,,,,,,,,,,22.0,"debt, collector, debt collector, consumer, alleged",4.75,6.95,3.39
clust_2024-05-13/2024-05-19_2,cluster_shrinking,medium,2024-05-13/2024-05-19,"Cluster 'inaccurate accounts, identified inaccurate, report' shrinking: 1.7% → 0.5%",3.3729686383106716,,,,,,,,,,2.0,"inaccurate accounts, identified inaccurate, report identified, inaccurate, reviewing credit",1.75,0.51,-3.37
clust_2024-03-18/2024-03-24_11,cluster_shrinking,medium,2024-03-18/2024-03-24,"Cluster 'xxxx, credit, account, reporting, information' shrinking: 7.3% → 5.0%",3.361659553125982,,,,,,,,,,11.0,"xxxx, credit, account, reporting, information",7.34,4.96,-3.36
vol_2024-03-11/2024-03-17_5564,volume_spike,low,2024-03-11/2024-03-17,"Portfolio Recovery Associates, LLC: 48 complaints vs 32.2 expected (1.5x)",3.3480203165414286,"Portfolio Recovery Associates, LLC",48.0,32.2,1.49,0.005631,,,,,,,,,
clust_2024-12-09/2024-12-15_9,cluster_shrinking,medium,2024-12-09/2024-12-15,"Cluster 'invaluable ensuring, feedback insights, expertise ' shrinking: 2.9% → 1.3%",3.3394468473521246,,,,,,,,,,9.0,"invaluable ensuring, feedback insights, expertise invaluable, completeness feedback, review examine",2.87,1.34,-3.34
clust_2024-08-12/2024-08-18_12,cluster_growing,medium,2024-08-12/2024-08-18,"Cluster 'code 1692e, 1692e, 15 code, code, nature legal' growing: 1.7% → 3.1%",3.305134732309895,,,,,,,,,,12.0,"code 1692e, 1692e, 15 code, code, nature legal",1.74,3.12,3.31
clust_2025-01-13/2025-01-19_29,cluster_shrinking,medium,2025-01-13/2025-01-19,"Cluster '1006, cfr 1006, 34, 12 cfr, cfr' shrinking: 1.7% → 0.7%",3.275460951246615,,,,,,,,,,29.0,"1006, cfr 1006, 34, 12 cfr, cfr",1.72,0.7,-3.28
clust_2024-12-02/2024-12-08_11,cluster_growing,medium,2024-12-02/2024-12-08,"Cluster 'xxxx, credit, account, reporting, information' growing: 5.9% → 8.2%",3.261455839206611,,,,,,,,,,11.0,"xxxx, credit, account, reporting, information",5.89,8.21,3.26
vol_2024-03-11/2024-03-17_5663,volume_spike,low,2024-03-11/2024-03-17,ENCORE CAPITAL GROUP INC.: 49 complaints vs 33.2 expected (1.5x),3.2534883059198596,ENCORE CAPITAL GROUP INC.,49.0,33.2,1.47,0.006198,,,,,,,,,
vol_2024-03-25/2024-03-31_3109,volume_spike,low,2024-03-25/2024-03-31,"TRANSUNION INTERMEDIATE HOLDINGS, INC.: 278 complaints vs 232.2 expected (1.2x)",3.2509669610211382,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",278.0,232.2,1.2,0.001923,,,,,,,,,
clust_2024-07-15/2024-07-21_10,cluster_shrinking,medium,2024-07-15/2024-07-21,"Cluster 'recognize significance, ve identified, inaccurate ' shrinking: 9.9% → 7.1%",3.214648130064858,,,,,,,,,,10.0,"recognize significance, ve identified, inaccurate troubling, erroneous entries, identified accounts",9.91,7.08,-3.21
clust_2024-09-30/2024-10-06_9,cluster_shrinking,medium,2024-09-30/2024-10-06,"Cluster 'invaluable ensuring, feedback insights, expertise ' shrinking: 4.8% → 2.8%",3.2014179315780806,,,,,,,,,,9.0,"invaluable ensuring, feedback insights, expertise invaluable, completeness feedback, review examine",4.79,2.83,-3.2
clust_2024-07-22/2024-07-28_18,cluster_growing,medium,2024-07-22/2024-07-28,"Cluster 'debt, company, xxxx, credit, account' growing: 15.1% → 18.9%",3.1875713196075064,,,,,,,,,,18.0,"debt, company, xxxx, credit, account",15.09,18.85,3.19
clust_2024-06-10/2024-06-16_26,cluster_shrinking,medium,2024-06-10/2024-06-16,"Cluster 'transactions, wish, formally, transactions consume' shrinking: 3.9% → 2.1%",3.1838196936829792,,,,,,,,,,26.0,"transactions, wish, formally, transactions consumer, inclusion specific",3.92,2.07,-3.18
clust_2024-11-04/2024-11-10_19,cluster_growing,medium,2024-11-04/2024-11-10,"Cluster 'discrepancies accounts, 605b review, discrepancies' growing: 1.9% → 3.3%",3.1748576768625987,,,,,,,,,,19.0,"discrepancies accounts, 605b review, discrepancies, importance removing, quite concerning",1.91,3.26,3.17
clust_2024-08-05/2024-08-11_18,cluster_shrinking,medium,2024-08-05/2024-08-11,"Cluster 'debt, company, xxxx, credit, account' shrinking: 16.2% → 12.6%",3.1670472869198165,,,,,,,,,,18.0,"debt, company, xxxx, credit, account",16.22,12.61,-3.17
clust_2023-12-18/2023-12-24_18,cluster_shrinking,medium,2023-12-18/2023-12-24,"Cluster 'debt, company, xxxx, credit, account' shrinking: 20.7% → 15.7%",3.1631833103912834,,,,,,,,,,18.0,"debt, company, xxxx, credit, account",20.72,15.74,-3.16
clust_2024-07-01/2024-07-07_14,cluster_growing,medium,2024-07-01/2024-07-07,"Cluster 'xxxx, xx, xx xxxx, xx xx, xxxx xxxx' growing: 5.0% → 7.5%",3.150013766009815,,,,,,,,,,14.0,"xxxx, xx, xx xxxx, xx xx, xxxx xxxx",5.03,7.48,3.15
clust_2025-01-27/2025-02-02_29,cluster_shrinking,medium,2025-01-27/2025-02-02,"Cluster '1006, cfr 1006, 34, 12 cfr, cfr' shrinking: 1.2% → 0.4%",3.144125018837989,,,,,,,,,,29.0,"1006, cfr 1006, 34, 12 cfr, cfr",1.22,0.35,-3.14
vol_2024-05-13/2024-05-19_5564,volume_spike,low,2024-05-13/2024-05-19,"Portfolio Recovery Associates, LLC: 54 complaints vs 37.5 expected (1.4x)",3.141901596597499,"Portfolio Recovery Associates, LLC",54.0,37.5,1.44,0.006578,,,,,,,,,
clust_2024-02-26/2024-03-03_4,cluster_shrinking,medium,2024-02-26/2024-03-03,"Cluster 'identity, theft, identity theft, xxxx, account' shrinking: 4.7% → 2.5%",3.1112930924138573,,,,,,,,,,4.0,"identity, theft, identity theft, xxxx, account",4.67,2.49,-3.11
clust_2024-04-22/2024-04-28_25,cluster_growing,medium,2024-04-22/2024-04-28,"Cluster 'usc, 15 usc, 15, evidence, usc 1681i' growing: 3.5% → 5.0%",3.1080759842343455,,,,,,,,,,25.0,"usc, 15 usc, 15, evidence, usc 1681i",3.45,5.03,3.11
vol_2024-08-19/2024-08-25_5823,volume_spike,low,2024-08-19/2024-08-25,CL Holdings LLC: 52 complaints vs 36.0 expected (1.4x),3.1019088758906053,CL Holdings LLC,52.0,36.0,1.44,0.007121,,,,,,,,,
clust_2024-12-09/2024-12-15_18,cluster_shrinking,medium,2024-12-09/2024-12-15,"Cluster 'debt, company, xxxx, credit, account' shrinking: 16.4% → 13.1%",3.0788156837540472,,,,,,,,,,18.0,"debt, company, xxxx, credit, account",16.35,13.08,-3.08
clust_2024-11-18/2024-11-24_29,cluster_shrinking,medium,2024-11-18/2024-11-24,"Cluster '1006, cfr 1006, 34, 12 cfr, cfr' shrinking: 1.0% → 0.2%",3.077341067132714,,,,,,,,,,29.0,"1006, cfr 1006, 34, 12 cfr, cfr",1.01,0.15,-3.08
clust_2024-09-23/2024-09-29_5,cluster_growing,medium,2024-09-23/2024-09-29,"Cluster 'debt, xxxx, collection, validation, request' growing: 5.6% → 7.8%",3.075725560876819,,,,,,,,,,5.0,"debt, xxxx, collection, validation, request",5.61,7.75,3.08
clust_2024-02-26/2024-03-03_29,cluster_growing,medium,2024-02-26/2024-03-03,"Cluster '1006, cfr 1006, 34, 12 cfr, cfr' growing: 3.6% → 5.8%",3.073418274886238,,,,,,,,,,29.0,"1006, cfr 1006, 34, 12 cfr, cfr",3.64,5.75,3.07
clust_2024-12-23/2024-12-29_13,cluster_shrinking,medium,2024-12-23/2024-12-29,"Cluster 'creditor, debt, original creditor, original, dispu' shrinking: 1.1% → 0.2%",3.0729044367033596,,,,,,,,,,13.0,"creditor, debt, original creditor, original, dispute",1.13,0.17,-3.07
clust_2025-01-13/2025-01-19_11,cluster_growing,medium,2025-01-13/2025-01-19,"Cluster 'xxxx, credit, account, reporting, information' growing: 6.7% → 8.7%",3.0648443950013267,,,,,,,,,,11.0,"xxxx, credit, account, reporting, information",6.65,8.7,3.06
clust_2024-01-15/2024-01-21_22,cluster_shrinking,medium,2024-01-15/2024-01-21,"Cluster 'debt, collector, debt collector, consumer, alleged' shrinking: 6.4% → 3.5%",3.059844568072125,,,,,,,,,,22.0,"debt, collector, debt collector, consumer, alleged",6.38,3.54,-3.06
clust_2024-07-15/2024-07-21_29,cluster_growing,medium,2024-07-15/2024-07-21,"Cluster '1006, cfr 1006, 34, 12 cfr, cfr' growing: 1.2% → 2.4%",3.059239073106794,,,,,,,,,,29.0,"1006, cfr 1006, 34, 12 cfr, cfr",1.24,2.36,3.06
clust_2024-06-24/2024-06-30_29,cluster_shrinking,medium,2024-06-24/2024-06-30,"Cluster '1006, cfr 1006, 34, 12 cfr, cfr' shrinking: 1.2% → 0.3%",3.0408130261411945,,,,,,,,,,29.0,"1006, cfr 1006, 34, 12 cfr, cfr",1.23,0.29,-3.04
vol_2024-11-04/2024-11-10_976,volume_spike,low,2024-11-04/2024-11-10,Resurgent Capital Services L.P.: 120 complaints vs 93.2 expected (1.3x),3.0335607583730244,Resurgent Capital Services L.P.,120.0,93.2,1.29,0.004392,,,,,,,,,
clust_2024-06-10/2024-06-16_22,cluster_growing,medium,2024-06-10/2024-06-16,"Cluster 'debt, collector, debt collector, consumer, alleged' growing: 3.8% → 5.7%",3.027553467810727,,,,,,,,,,22.0,"debt, collector, debt collector, consumer, alleged",3.85,5.74,3.03
clust_2024-04-22/2024-04-28_11,cluster_growing,medium,2024-04-22/2024-04-28,"Cluster 'xxxx, credit, account, reporting, information' growing: 3.9% → 5.5%",3.0252178425596252,,,,,,,,,,11.0,"xxxx, credit, account, reporting, information",3.91,5.52,3.03
clust_2024-11-11/2024-11-17_20,cluster_shrinking,medium,2024-11-11/2024-11-17,"Cluster 'credit report, report, credit, accounts, fraudulen' shrinking: 6.1% → 4.0%",3.0002405510056973,,,,,,,,,,20.0,"credit report, report, credit, accounts, fraudulent",6.14,4.03,-3.0
vol_2024-10-07/2024-10-13_5564,volume_spike,low,2024-10-07/2024-10-13,"Portfolio Recovery Associates, LLC: 63 complaints vs 45.8 expected (1.4x)",2.8208204848772276,"Portfolio Recovery Associates, LLC",63.0,45.8,1.38,0.008944,,,,,,,,,
vol_2024-09-23/2024-09-29_976,volume_spike,low,2024-09-23/2024-09-29,Resurgent Capital Services L.P.: 100 complaints vs 77.0 expected (1.3x),2.819490379058948,Resurgent Capital Services L.P.,100.0,77.0,1.3,0.006745,,,,,,,,,
vol_2025-01-06/2025-01-12_976,volume_spike,low,2025-01-06/2025-01-12,Resurgent Capital Services L.P.: 115 complaints vs 90.5 expected (1.3x),2.7101921525058215,Resurgent Capital Services L.P.,115.0,90.5,1.27,0.007365,,,,,,,,,
vol_2024-04-15/2024-04-21_7766,volume_spike,low,2024-04-15/2024-04-21,"EQUIFAX, INC.: 291 complaints vs 249.2 expected (1.2x)",2.6568605465106923,"EQUIFAX, INC.",291.0,249.2,1.17,0.005301,,,,,,,,,
vol_2025-01-20/2025-01-26_5663,volume_spike,low,2025-01-20/2025-01-26,ENCORE CAPITAL GROUP INC.: 90 complaints vs 69.2 expected (1.3x),2.6296549202313657,ENCORE CAPITAL GROUP INC.,90.0,69.2,1.3,0.009476,,,,,,,,,
vol_2024-10-07/2024-10-13_6765,volume_spike,low,2024-10-07/2024-10-13,Experian Information Solutions Inc.: 176 complaints vs 145.5 expected (1.2x),2.5547706817214317,Experian Information Solutions Inc.,176.0,145.5,1.21,0.007726,,,,,,,,,
